N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+49+155,0.00000000,1,0.00000000,0.00000000,1.979021e-13, 7.489 14.563 23.316 
3mer-0+60+157,0.00000000,1,0.00000000,0.00000000,1.397168e-13, 8.324 14.714 23.316 
3mer-0+160+162,0.00000000,1,0.00000000,0.00000000,3.954273e-14,11.855 15.736 23.316 
3mer-0+127+156,0.00000000,1,0.00000000,0.00000000,2.287261e-14,13.478 16.613 23.316 
3mer-0+90+111,0.00000000,1,0.00000000,0.00000000,3.010096e-13, 8.595 11.016 23.353 
3mer-0+106+107,0.00000000,1,0.00000000,0.00000000,8.391685e-14,10.429 13.898 23.353 
3mer-0+78+92,0.00000000,1,0.00000000,0.00000000,2.895976e-13, 8.324 11.522 23.353 
3mer-0+82+129,0.00000000,1,0.00000000,0.00000000,8.734273e-14,11.651 12.275 23.353 
3mer-0+104+164,0.00000000,1,0.00000000,0.00000000,8.130861e-14,12.099 12.106 23.353 
3mer-0+79+127,0.00000000,1,0.00000000,0.00000000,2.484873e-13, 7.489 13.478 23.353 
3mer-0+81+146,0.00000000,1,0.00000000,0.00000000,5.414924e-14,12.445 13.478 23.353 
3mer-0+67+155,0.00000000,1,0.00000000,0.00000000,9.070558e-14, 9.698 14.563 23.353 
3mer-0+128+162,0.00000000,1,0.00000000,0.00000000,3.695343e-14,12.106 15.736 23.353 
3mer-0+102+117,0.00000000,1,0.00000000,0.00000000,3.251377e-13, 7.492 12.308 23.369 
3mer-0+147+165,0.00000000,1,0.00000000,0.00000000,1.083681e-13,10.021 13.272 23.369 
3mer-0+57+154,0.00000000,1,0.00000000,0.00000000,1.190183e-13,11.150 11.562 23.369 
3mer-0+70+151,0.00000000,1,0.00000000,0.00000000,1.190183e-13,11.150 11.562 23.369 
3mer-0+121+133,0.00000000,1,0.00000000,0.00000000,4.715858e-14,12.099 14.507 23.369 
3mer-0+84+89,0.00000000,1,0.00000000,0.00000000,2.024742e-13, 7.992 13.512 23.369 
3mer-0+152+161,0.00000000,1,0.00000000,0.00000000,1.002825e-13, 8.989 15.184 23.369 
3mer-0+51+159,0.00000000,1,0.00000000,0.00000000,4.341759e-13, 5.382 15.560 23.369 
3mer-0+98+141,0.00000000,1,0.00000000,0.00000000,5.107869e-14,10.895 15.686 23.369 
3mer-0+120+150,0.00000000,1,0.00000000,0.00000000,9.747552e-14, 8.756 15.736 23.369 
3mer-0+104+120,0.00000000,1,0.00000000,0.00000000,2.099995e-13, 8.756 12.106 23.519 
3mer-0+64+138,0.00000000,1,0.00000000,0.00000000,1.944413e-13,10.429 10.429 23.519 
3mer-0+44+153,0.00000000,2,0.00000000,0.00000000,2.066990e-13, 8.989 11.855 23.519 
3mer-0+121+128,0.00000000,1,0.00000000,0.00000000,4.617445e-14,12.106 14.507 23.519 
3mer-0+80+119,0.00000000,1,0.00000000,0.00000000,8.409865e-14,11.522 12.481 23.519 
3mer-0+129+147,0.00000000,1,0.00000000,0.00000000,6.765250e-14,11.651 13.272 23.519 
3mer-0+132+155,0.00000000,1,0.00000000,0.00000000,5.594692e-14,11.312 14.563 23.519 
3mer-0+77+136,0.00000000,1,0.00000000,0.00000000,5.873294e-14,11.016 14.714 23.519 
3mer-0+60+143,0.00000000,1,0.00000000,0.00000000,1.300583e-13, 8.324 14.939 23.519 
3mer-0+47+165,0.00000000,1,0.00000000,0.00000000,2.452965e-13,10.021 10.021 23.572 
3mer-0+70+134,0.00000000,1,0.00000000,0.00000000,1.417204e-13,10.429 11.562 23.572 
3mer-0+114+154,0.00000000,1,0.00000000,0.00000000,6.676774e-14,11.150 13.898 23.572 
3mer-0+74+133,0.00000000,1,0.00000000,0.00000000,7.278368e-14,12.099 12.445 23.572 
3mer-0+109+163,0.00000000,1,0.00000000,0.00000000,4.031247e-14,12.481 14.689 23.572 
3mer-0+96+149,0.00000000,1,0.00000000,0.00000000,4.113306e-13, 6.194 13.648 23.572 
3mer-0+51+157,0.00000000,1,0.00000000,0.00000000,5.003183e-13, 5.382 14.714 23.572 
3mer-0+124+161,0.00000000,1,0.00000000,0.00000000,1.678628e-13, 7.505 15.184 23.572 
3mer-0+49+150,0.00000000,1,0.00000000,0.00000000,1.517973e-13, 7.489 15.736 23.572 
3mer-0+83+93,0.00000000,1,0.00000000,0.00000000,7.085381e-13, 4.956 14.212 23.598 
3mer-0+100+110,0.00000000,1,0.00000000,0.00000000,2.545626e-13, 6.746 14.689 23.598 
3mer-0+101+109,0.00000000,1,0.00000000,0.00000000,2.545626e-13, 6.746 14.689 23.598 
3mer-0+130+135,0.00000000,1,0.00000000,0.00000000,1.002122e-13, 8.843 15.288 23.598 
3mer-0+96+131,0.00000000,1,0.00000000,0.00000000,2.848076e-13, 6.194 15.410 23.598 
3mer-0+97+125,0.00000000,1,0.00000000,0.00000000,2.848076e-13, 6.194 15.410 23.598 
3mer-0+122+141,0.00000000,1,0.00000000,0.00000000,1.023897e-13, 8.557 15.686 23.598 
3mer-0+117+144,0.00000000,1,0.00000000,0.00000000,1.483956e-13, 7.492 15.831 23.598 
3mer-0+124+156,0.00000000,1,0.00000000,0.00000000,1.277615e-13, 7.505 16.613 23.598 
3mer-0+63+124,0.00000000,1,0.00000000,0.00000000,3.582393e-13, 7.505 11.780 23.599 
3mer-0+110+111,0.00000000,1,0.00000000,0.00000000,1.230342e-13, 8.595 14.689 23.599 
3mer-0+75+130,0.00000000,1,0.00000000,0.00000000,2.190067e-13, 8.843 11.780 23.599 
3mer-0+74+152,0.00000000,1,0.00000000,0.00000000,1.768756e-13, 8.989 12.445 23.599 
3mer-0+121+165,0.00000000,1,0.00000000,0.00000000,8.058799e-14,10.021 14.507 23.599 
3mer-0+109+138,0.00000000,1,0.00000000,0.00000000,6.887763e-14,10.429 14.689 23.599 
3mer-0+97+106,0.00000000,1,0.00000000,0.00000000,3.881767e-13, 6.194 13.898 23.599 
3mer-0+100+114,0.00000000,1,0.00000000,0.00000000,3.004768e-13, 6.746 13.898 23.599 
3mer-0+96+136,0.00000000,1,0.00000000,0.00000000,3.271144e-13, 6.194 14.714 23.599 
3mer-0+62+135,0.00000000,1,0.00000000,0.00000000,5.054209e-13, 5.156 15.288 23.599 
3mer-0+87+125,0.00000000,1,0.00000000,0.00000000,1.065527e-13, 8.595 15.410 23.599 
3mer-0+118+131,0.00000000,1,0.00000000,0.00000000,5.060809e-14,11.016 15.410 23.599 
3mer-0+101+148,0.00000000,1,0.00000000,0.00000000,2.022774e-13, 6.746 15.858 23.599 
3mer-0+50+156,0.00000000,1,0.00000000,0.00000000,3.939277e-13, 5.156 16.613 23.599 
3mer-0+116+117,0.00000000,1,0.00000000,0.00000000,2.310419e-13, 7.492 13.648 23.617 
3mer-0+70+112,0.00000000,1,0.00000000,0.00000000,2.380928e-13, 8.756 11.562 23.617 
3mer-0+54+165,0.00000000,1,0.00000000,0.00000000,2.158817e-13,10.021 10.437 23.617 
3mer-0+103+134,0.00000000,1,0.00000000,0.00000000,8.829079e-14,10.429 13.512 23.617 
3mer-0+89+118,0.00000000,1,0.00000000,0.00000000,7.490636e-14,11.016 13.512 23.617 
3mer-0+75+154,0.00000000,1,0.00000000,0.00000000,1.090168e-13,11.150 11.780 23.617 
3mer-0+109+142,0.00000000,1,0.00000000,0.00000000,5.384532e-14,11.312 14.689 23.617 
3mer-0+74+158,0.00000000,1,0.00000000,0.00000000,8.096849e-14,11.654 12.445 23.617 
3mer-0+71+133,0.00000000,1,0.00000000,0.00000000,7.516640e-14,12.099 12.288 23.617 
3mer-0+144+163,0.00000000,1,0.00000000,0.00000000,3.201696e-14,12.481 15.831 23.617 
3mer-0+122+149,0.00000000,1,0.00000000,0.00000000,1.550798e-13, 8.557 13.648 23.617 
3mer-0+96+137,0.00000000,1,0.00000000,0.00000000,4.002033e-13, 6.194 13.747 23.617 
3mer-0+51+140,0.00000000,1,0.00000000,0.00000000,5.191032e-13, 5.382 14.507 23.617 
3mer-0+91+157,0.00000000,1,0.00000000,0.00000000,1.518946e-13, 7.992 14.714 23.617 
3mer-0+97+161,0.00000000,1,0.00000000,0.00000000,2.969871e-13, 6.194 15.184 23.617 
3mer-0+126+141,0.00000000,1,0.00000000,0.00000000,3.291174e-14,12.481 15.686 23.617 
3mer-0+56+150,0.00000000,1,0.00000000,0.00000000,2.678366e-13, 6.186 15.736 23.617 
3mer-0+84+148,0.00000000,1,0.00000000,0.00000000,1.213413e-13, 7.992 15.858 23.617 
3mer-0+71+122,0.00000000,1,0.00000000,0.00000000,2.120044e-13, 8.557 12.288 23.634 
3mer-0+76+122,0.00000000,1,0.00000000,0.00000000,2.120044e-13, 8.557 12.288 23.634 
3mer-0+110+112,0.00000000,1,0.00000000,0.00000000,1.158686e-13, 8.756 14.689 23.634 
3mer-0+93+158,0.00000000,1,0.00000000,0.00000000,5.425596e-14,11.654 14.212 23.634 
3mer-0+135+158,0.00000000,1,0.00000000,0.00000000,4.358116e-14,11.654 15.288 23.634 
3mer-0+131+164,0.00000000,1,0.00000000,0.00000000,3.803482e-14,12.099 15.410 23.634 
3mer-0+97+103,0.00000000,1,0.00000000,0.00000000,4.205943e-13, 6.194 13.512 23.634 
3mer-0+101+103,0.00000000,1,0.00000000,0.00000000,3.255704e-13, 6.746 13.512 23.634 
3mer-0+97+140,0.00000000,1,0.00000000,0.00000000,3.398447e-13, 6.194 14.507 23.634 
3mer-0+91+110,0.00000000,1,0.00000000,0.00000000,1.523593e-13, 7.992 14.689 23.634 
3mer-0+91+131,0.00000000,1,0.00000000,0.00000000,1.319494e-13, 7.992 15.410 23.634 
3mer-0+101+162,0.00000000,1,0.00000000,0.00000000,2.060981e-13, 6.746 15.736 23.634 
3mer-0+56+144,0.00000000,1,0.00000000,0.00000000,2.624931e-13, 6.186 15.831 23.634 
3mer-0+73+144,0.00000000,1,0.00000000,0.00000000,2.624931e-13, 6.186 15.831 23.634 
3mer-0+128+132,0.00000000,1,0.00000000,0.00000000,9.533717e-14,11.312 12.106 23.686 
3mer-0+104+142,0.00000000,1,0.00000000,0.00000000,9.533717e-14,11.312 12.106 23.686 
3mer-0+59+160,0.00000000,2,0.00000000,0.00000000,2.189350e-13, 8.756 11.855 23.686 
3mer-0+68+153,0.00000000,2,0.00000000,0.00000000,2.189350e-13, 8.756 11.855 23.686 
3mer-0+64+126,0.00000000,2,0.00000000,0.00000000,1.110293e-13,10.429 12.481 23.686 
3mer-0+77+119,0.00000000,2,0.00000000,0.00000000,9.419785e-14,11.016 12.481 23.686 
3mer-0+104+147,0.00000000,1,0.00000000,0.00000000,5.902708e-14,12.106 13.272 23.686 
3mer-0+77+116,0.00000000,1,0.00000000,0.00000000,7.205452e-14,11.016 13.648 23.686 
3mer-0+128+137,0.00000000,1,0.00000000,0.00000000,5.312067e-14,12.106 13.747 23.686 
3mer-0+68+145,0.00000000,1,0.00000000,0.00000000,1.274761e-13, 8.756 14.197 23.686 
3mer-0+140+145,0.00000000,1,0.00000000,0.00000000,2.802929e-14,14.197 14.507 23.686 
3mer-0+64+143,0.00000000,1,0.00000000,0.00000000,6.475122e-14,10.429 14.939 23.686 
3mer-0+136+143,0.00000000,1,0.00000000,0.00000000,2.305355e-14,14.714 14.939 23.686 
3mer-0+116+148,0.00000000,1,0.00000000,0.00000000,2.415539e-14,13.648 15.858 23.686 
3mer-0+64+139,0.00000000,2,0.00000000,0.00000000,1.358669e-13,10.429 11.651 23.724 
3mer-0+90+139,0.00000000,1,0.00000000,0.00000000,1.152702e-13,11.016 11.651 23.724 
3mer-0+107+129,0.00000000,2,0.00000000,0.00000000,1.358669e-13,10.429 11.651 23.724 
3mer-0+77+129,0.00000000,2,0.00000000,0.00000000,1.152702e-13,11.016 11.651 23.724 
3mer-0+43+160,0.00000000,2,0.00000000,0.00000000,2.303571e-13, 8.595 11.855 23.724 
3mer-0+53+153,0.00000000,2,0.00000000,0.00000000,2.303571e-13, 8.595 11.855 23.724 
3mer-0+72+128,0.00000000,1,0.00000000,0.00000000,1.107404e-13,10.744 12.106 23.724 
3mer-0+78+128,0.00000000,1,0.00000000,0.00000000,2.381065e-13, 8.324 12.106 23.724 
3mer-0+119+128,0.00000000,1,0.00000000,0.00000000,7.063278e-14,12.106 12.481 23.724 
3mer-0+92+104,0.00000000,1,0.00000000,0.00000000,8.979090e-14,11.522 12.106 23.724 
3mer-0+116+128,0.00000000,1,0.00000000,0.00000000,5.402895e-14,12.106 13.648 23.724 
3mer-0+85+104,0.00000000,1,0.00000000,0.00000000,2.381065e-13, 8.324 12.106 23.724 
3mer-0+104+126,0.00000000,1,0.00000000,0.00000000,7.063278e-14,12.106 12.481 23.724 
3mer-0+127+163,0.00000000,1,0.00000000,0.00000000,5.119328e-14,12.481 13.478 23.724 
3mer-0+58+146,0.00000000,1,0.00000000,0.00000000,8.026254e-14,10.744 13.478 23.724 
3mer-0+60+146,0.00000000,1,0.00000000,0.00000000,1.725750e-13, 8.324 13.478 23.724 
3mer-0+80+127,0.00000000,1,0.00000000,0.00000000,6.507872e-14,11.522 13.478 23.724 
3mer-0+66+127,0.00000000,1,0.00000000,0.00000000,1.725750e-13, 8.324 13.478 23.724 
3mer-0+146+149,0.00000000,1,0.00000000,0.00000000,3.915914e-14,13.478 13.648 23.724 
3mer-0+77+123,0.00000000,1,0.00000000,0.00000000,6.920810e-14,11.016 13.810 23.724 
3mer-0+107+123,0.00000000,1,0.00000000,0.00000000,8.157434e-14,10.429 13.810 23.724 
3mer-0+53+145,0.00000000,1,0.00000000,0.00000000,1.341266e-13, 8.595 14.197 23.724 
3mer-0+114+145,0.00000000,1,0.00000000,0.00000000,3.172394e-14,13.898 14.197 23.724 
3mer-0+64+155,0.00000000,1,0.00000000,0.00000000,6.956567e-14,10.429 14.563 23.724 
3mer-0+90+155,0.00000000,1,0.00000000,0.00000000,5.901987e-14,11.016 14.563 23.724 
3mer-0+136+155,0.00000000,1,0.00000000,0.00000000,2.476766e-14,14.563 14.714 23.724 
3mer-0+123+157,0.00000000,1,0.00000000,0.00000000,2.904314e-14,13.810 14.714 23.724 
3mer-0+104+143,0.00000000,1,0.00000000,0.00000000,4.119235e-14,12.106 14.939 23.724 
3mer-0+123+148,0.00000000,1,0.00000000,0.00000000,2.320116e-14,13.810 15.858 23.724 
3mer-0+128+152,0.00000000,1,0.00000000,0.00000000,1.886667e-13, 8.989 12.106 23.742 
3mer-0+58+138,0.00000000,1,0.00000000,0.00000000,1.728493e-13,10.429 10.744 23.742 
3mer-0+80+118,0.00000000,1,0.00000000,0.00000000,1.189041e-13,11.016 11.522 23.742 
3mer-0+121+139,0.00000000,1,0.00000000,0.00000000,5.036028e-14,11.651 14.507 23.742 
3mer-0+63+160,0.00000000,1,0.00000000,0.00000000,8.926434e-14,11.780 11.855 23.742 
3mer-0+75+153,0.00000000,1,0.00000000,0.00000000,8.926434e-14,11.780 11.855 23.742 
3mer-0+106+126,0.00000000,1,0.00000000,0.00000000,4.657870e-14,12.481 13.898 23.742 
3mer-0+114+119,0.00000000,1,0.00000000,0.00000000,4.657870e-14,12.481 13.898 23.742 
3mer-0+111+116,0.00000000,1,0.00000000,0.00000000,1.506383e-13, 8.595 13.648 23.742 
3mer-0+120+123,0.00000000,1,0.00000000,0.00000000,1.375133e-13, 8.756 13.810 23.742 
3mer-0+62+145,0.00000000,1,0.00000000,0.00000000,6.197918e-13, 5.156 14.197 23.742 
3mer-0+129+140,0.00000000,1,0.00000000,0.00000000,5.036028e-14,11.651 14.507 23.742 
3mer-0+112+155,0.00000000,1,0.00000000,0.00000000,1.172698e-13, 8.756 14.563 23.742 
3mer-0+66+136,0.00000000,1,0.00000000,0.00000000,1.323191e-13, 8.324 14.714 23.742 
3mer-0+87+143,0.00000000,1,0.00000000,0.00000000,1.148486e-13, 8.595 14.939 23.742 
3mer-0+60+148,0.00000000,1,0.00000000,0.00000000,1.057034e-13, 8.324 15.858 23.742 
3mer-0+58+139,0.00000000,1,0.00000000,0.00000000,1.222215e-13,10.744 11.651 23.855 
3mer-0+72+139,0.00000000,1,0.00000000,0.00000000,1.222215e-13,10.744 11.651 23.855 
3mer-0+58+160,0.00000000,1,0.00000000,0.00000000,1.160081e-13,10.744 11.855 23.855 
3mer-0+116+160,0.00000000,1,0.00000000,0.00000000,5.659896e-14,11.855 13.648 23.855 
3mer-0+87+128,0.00000000,1,0.00000000,0.00000000,2.127716e-13, 8.595 12.106 23.855 
3mer-0+118+128,0.00000000,1,0.00000000,0.00000000,1.010577e-13,11.016 12.106 23.855 
3mer-0+87+146,0.00000000,1,0.00000000,0.00000000,1.542128e-13, 8.595 13.478 23.855 
3mer-0+134+146,0.00000000,1,0.00000000,0.00000000,8.633219e-14,10.429 13.478 23.855 
3mer-0+114+127,0.00000000,1,0.00000000,0.00000000,3.647476e-14,13.478 13.898 23.855 
3mer-0+66+123,0.00000000,1,0.00000000,0.00000000,1.577803e-13, 8.324 13.810 23.855 
3mer-0+85+123,0.00000000,1,0.00000000,0.00000000,1.577803e-13, 8.324 13.810 23.855 
3mer-0+104+114,0.00000000,1,0.00000000,0.00000000,5.032524e-14,12.106 13.898 23.855 
3mer-0+66+145,0.00000000,1,0.00000000,0.00000000,1.452334e-13, 8.324 14.197 23.855 
3mer-0+126+145,0.00000000,1,0.00000000,0.00000000,4.308258e-14,12.481 14.197 23.855 
3mer-0+127+157,0.00000000,1,0.00000000,0.00000000,3.073708e-14,13.478 14.714 23.855 
3mer-0+104+148,0.00000000,1,0.00000000,0.00000000,3.387835e-14,12.106 15.858 23.855 
3mer-0+93+96,0.00000000,1,0.00000000,0.00000000,3.500347e-13, 6.194 14.212 23.888 
3mer-0+93+97,0.00000000,1,0.00000000,0.00000000,3.500347e-13, 6.194 14.212 23.888 
3mer-0+109+117,0.00000000,1,0.00000000,0.00000000,1.790836e-13, 7.492 14.689 23.888 
3mer-0+110+122,0.00000000,1,0.00000000,0.00000000,1.202043e-13, 8.557 14.689 23.888 
3mer-0+125+165,0.00000000,1,0.00000000,0.00000000,6.481722e-14,10.021 15.410 23.888 
3mer-0+83+109,0.00000000,2,0.00000000,0.00000000,6.185623e-13, 4.956 14.689 23.888 
3mer-0+100+135,0.00000000,1,0.00000000,0.00000000,2.176426e-13, 6.746 15.288 23.888 
3mer-0+101+135,0.00000000,1,0.00000000,0.00000000,2.176426e-13, 6.746 15.288 23.888 
3mer-0+124+125,0.00000000,1,0.00000000,0.00000000,1.542922e-13, 7.505 15.410 23.888 
3mer-0+124+131,0.00000000,1,0.00000000,0.00000000,1.542922e-13, 7.505 15.410 23.888 
3mer-0+96+141,0.00000000,1,0.00000000,0.00000000,2.602960e-13, 6.194 15.686 23.888 
3mer-0+97+144,0.00000000,1,0.00000000,0.00000000,2.532192e-13, 6.194 15.831 23.888 
3mer-0+89+120,0.00000000,1,0.00000000,0.00000000,1.441095e-13, 8.756 13.512 23.891 
3mer-0+102+152,0.00000000,1,0.00000000,0.00000000,1.762156e-13, 8.989 12.308 23.891 
3mer-0+57+151,0.00000000,1,0.00000000,0.00000000,1.113884e-13,11.150 11.562 23.891 
3mer-0+136+154,0.00000000,1,0.00000000,0.00000000,5.404218e-14,11.150 14.714 23.891 
3mer-0+117+147,0.00000000,1,0.00000000,0.00000000,2.426787e-13, 7.492 13.272 23.891 
3mer-0+84+121,0.00000000,1,0.00000000,0.00000000,1.531133e-13, 7.992 14.507 23.891 
3mer-0+46+159,0.00000000,1,0.00000000,0.00000000,4.063422e-13, 5.382 15.560 23.891 
3mer-0+132+141,0.00000000,1,0.00000000,0.00000000,4.270933e-14,11.312 15.686 23.891 
3mer-0+92+112,0.00000000,1,0.00000000,0.00000000,2.316724e-13, 8.756 11.522 23.916 
3mer-0+82+118,0.00000000,1,0.00000000,0.00000000,9.619165e-14,11.016 12.275 23.916 
3mer-0+106+142,0.00000000,1,0.00000000,0.00000000,6.121569e-14,11.312 13.898 23.916 
3mer-0+155+158,0.00000000,1,0.00000000,0.00000000,4.865329e-14,11.654 14.563 23.916 
3mer-0+76+160,0.00000000,1,0.00000000,0.00000000,7.693576e-14,11.855 12.288 23.916 
3mer-0+58+164,0.00000000,1,0.00000000,0.00000000,1.082993e-13,10.744 12.099 23.916 
3mer-0+81+126,0.00000000,1,0.00000000,0.00000000,6.347092e-14,12.445 12.481 23.916 
3mer-0+79+116,0.00000000,1,0.00000000,0.00000000,2.227957e-13, 7.489 13.648 23.916 
3mer-0+111+137,0.00000000,1,0.00000000,0.00000000,1.442089e-13, 8.595 13.747 23.916 
3mer-0+73+145,0.00000000,1,0.00000000,0.00000000,3.512121e-13, 6.186 14.197 23.916 
3mer-0+78+140,0.00000000,1,0.00000000,0.00000000,1.350817e-13, 8.324 14.507 23.916 
3mer-0+66+162,0.00000000,1,0.00000000,0.00000000,1.058300e-13, 8.324 15.736 23.916 
3mer-0+67+148,0.00000000,1,0.00000000,0.00000000,6.540578e-14, 9.698 15.858 23.916 
3mer-0+116+124,0.00000000,1,0.00000000,0.00000000,2.199570e-13, 7.505 13.648 23.966 
3mer-0+58+165,0.00000000,1,0.00000000,0.00000000,1.893930e-13,10.021 10.744 23.966 
3mer-0+75+134,0.00000000,1,0.00000000,0.00000000,1.274909e-13,10.429 11.780 23.966 
3mer-0+74+118,0.00000000,1,0.00000000,0.00000000,9.174367e-14,11.016 12.445 23.966 
3mer-0+109+160,0.00000000,1,0.00000000,0.00000000,4.476442e-14,11.855 14.689 23.966 
3mer-0+114+133,0.00000000,1,0.00000000,0.00000000,4.972140e-14,12.099 13.898 23.966 
3mer-0+135+163,0.00000000,1,0.00000000,0.00000000,3.402069e-14,12.481 15.288 23.966 
3mer-0+124+149,0.00000000,1,0.00000000,0.00000000,2.199570e-13, 7.505 13.648 23.966 
3mer-0+112+114,0.00000000,1,0.00000000,0.00000000,1.311795e-13, 8.756 13.898 23.966 
3mer-0+96+145,0.00000000,1,0.00000000,0.00000000,3.476785e-13, 6.194 14.197 23.966 
3mer-0+87+140,0.00000000,1,0.00000000,0.00000000,1.219488e-13, 8.595 14.507 23.966 
3mer-0+50+157,0.00000000,1,0.00000000,0.00000000,5.412819e-13, 5.156 14.714 23.966 
3mer-0+126+135,0.00000000,1,0.00000000,0.00000000,3.402069e-14,12.481 15.288 23.966 
3mer-0+87+150,0.00000000,1,0.00000000,0.00000000,9.554093e-14, 8.595 15.736 23.966 
3mer-0+49+148,0.00000000,1,0.00000000,0.00000000,1.411370e-13, 7.489 15.858 23.966 
3mer-0+89+105,0.00000000,1,0.00000000,0.00000000,7.377835e-14,10.895 13.512 24.001 
3mer-0+54+154,0.00000000,1,0.00000000,0.00000000,1.493449e-13,10.437 11.150 24.001 
3mer-0+86+151,0.00000000,1,0.00000000,0.00000000,1.333048e-13,10.840 11.150 24.001 
3mer-0+61+158,0.00000000,1,0.00000000,0.00000000,1.307733e-13,10.437 11.654 24.001 
3mer-0+147+164,0.00000000,1,0.00000000,0.00000000,5.684415e-14,12.099 13.272 24.001 
3mer-0+91+102,0.00000000,1,0.00000000,0.00000000,2.472713e-13, 7.992 12.308 24.001 
3mer-0+98+103,0.00000000,1,0.00000000,0.00000000,7.377835e-14,10.895 13.512 24.001 
3mer-0+84+113,0.00000000,1,0.00000000,0.00000000,1.787699e-13, 7.992 13.713 24.001 
3mer-0+133+137,0.00000000,1,0.00000000,0.00000000,5.115616e-14,12.099 13.747 24.001 
3mer-0+112+161,0.00000000,1,0.00000000,0.00000000,1.001562e-13, 8.756 15.184 24.001 
3mer-0+69+159,0.00000000,1,0.00000000,0.00000000,1.259364e-13, 7.916 15.560 24.001 
3mer-0+142+150,0.00000000,1,0.00000000,0.00000000,4.172679e-14,11.312 15.736 24.001 
3mer-0+132+162,0.00000000,1,0.00000000,0.00000000,4.172679e-14,11.312 15.736 24.001 
3mer-0+59+142,0.00000000,2,0.00000000,0.00000000,2.415799e-13, 8.756 11.312 24.023 
3mer-0+68+132,0.00000000,2,0.00000000,0.00000000,2.415799e-13, 8.756 11.312 24.023 
3mer-0+94+119,0.00000000,2,0.00000000,0.00000000,7.626258e-14,11.654 12.481 24.023 
3mer-0+95+126,0.00000000,2,0.00000000,0.00000000,8.709289e-14,11.150 12.481 24.023 
3mer-0+59+147,0.00000000,1,0.00000000,0.00000000,1.495718e-13, 8.756 13.272 24.023 
3mer-0+121+147,0.00000000,1,0.00000000,0.00000000,3.288768e-14,13.272 14.507 24.023 
3mer-0+94+116,0.00000000,1,0.00000000,0.00000000,5.833534e-14,11.654 13.648 24.023 
3mer-0+68+137,0.00000000,1,0.00000000,0.00000000,1.346053e-13, 8.756 13.747 24.023 
3mer-0+137+140,0.00000000,1,0.00000000,0.00000000,2.959685e-14,13.747 14.507 24.023 
3mer-0+95+143,0.00000000,1,0.00000000,0.00000000,5.079172e-14,11.150 14.939 24.023 
3mer-0+143+159,0.00000000,1,0.00000000,0.00000000,1.868619e-14,14.939 15.560 24.023 
3mer-0+81+124,0.00000000,1,0.00000000,0.00000000,2.876324e-13, 7.505 12.445 24.035 
3mer-0+109+111,0.00000000,1,0.00000000,0.00000000,1.164654e-13, 8.595 14.689 24.035 
3mer-0+74+130,0.00000000,1,0.00000000,0.00000000,1.758417e-13, 8.843 12.445 24.035 
3mer-0+150+152,0.00000000,1,0.00000000,0.00000000,8.281478e-14, 8.989 15.736 24.035 
3mer-0+63+165,0.00000000,1,0.00000000,0.00000000,1.424592e-13,10.021 11.780 24.035 
3mer-0+125+134,0.00000000,1,0.00000000,0.00000000,5.646607e-14,10.429 15.410 24.035 
3mer-0+96+106,0.00000000,1,0.00000000,0.00000000,3.674517e-13, 6.194 13.898 24.035 
3mer-0+101+114,0.00000000,1,0.00000000,0.00000000,2.844342e-13, 6.746 13.898 24.035 
3mer-0+100+157,0.00000000,1,0.00000000,0.00000000,2.396911e-13, 6.746 14.714 24.035 
3mer-0+79+135,0.00000000,1,0.00000000,0.00000000,1.561619e-13, 7.489 15.288 24.035 
3mer-0+87+131,0.00000000,1,0.00000000,0.00000000,1.008638e-13, 8.595 15.410 24.035 
3mer-0+49+156,0.00000000,1,0.00000000,0.00000000,1.217134e-13, 7.489 16.613 24.035 
3mer-0+76+120,0.00000000,1,0.00000000,0.00000000,1.870695e-13, 8.756 12.288 24.081 
3mer-0+86+152,0.00000000,1,0.00000000,0.00000000,2.518735e-13, 8.989 10.840 24.081 
3mer-0+103+138,0.00000000,1,0.00000000,0.00000000,8.328600e-14,10.429 13.512 24.081 
3mer-0+81+151,0.00000000,1,0.00000000,0.00000000,8.722557e-14,11.150 12.445 24.081 
3mer-0+131+132,0.00000000,1,0.00000000,0.00000000,4.398889e-14,11.312 15.410 24.081 
3mer-0+57+164,0.00000000,1,0.00000000,0.00000000,8.512951e-14,11.562 12.099 24.081 
3mer-0+101+147,0.00000000,1,0.00000000,0.00000000,3.247181e-13, 6.746 13.272 24.081 
3mer-0+73+121,0.00000000,1,0.00000000,0.00000000,3.224886e-13, 6.186 14.507 24.081 
3mer-0+91+136,0.00000000,1,0.00000000,0.00000000,1.432844e-13, 7.992 14.714 24.081 
3mer-0+122+143,0.00000000,1,0.00000000,0.00000000,1.115326e-13, 8.557 14.939 24.081 
3mer-0+79+159,0.00000000,1,0.00000000,0.00000000,1.472596e-13, 7.489 15.560 24.081 
3mer-0+46+162,0.00000000,1,0.00000000,0.00000000,3.836386e-13, 5.382 15.736 24.081 
3mer-0+119+144,0.00000000,1,0.00000000,0.00000000,3.020207e-14,12.481 15.831 24.081 
3mer-0+86+112,0.00000000,1,0.00000000,0.00000000,2.702242e-13, 8.756 10.840 24.149 
