N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+63+128,0.00000840,1,0.00000280,-76.43917235,1.145254e-13,11.780 12.106 21.396 
3mer-0+92+119,-0.00000473,1,-0.00000158,-76.43917393,1.116966e-13,11.522 12.481 21.396 
3mer-0+120+127,-0.00006590,1,-0.00002197,-76.43919590,2.021510e-13, 8.756 13.478 21.396 
3mer-0+121+146,0.00000131,1,0.00000044,-76.43919546,4.444871e-14,13.478 14.507 21.396 
3mer-0+77+106,0.00000735,1,0.00000245,-76.43919301,9.256832e-14,11.016 13.898 21.396 
3mer-0+37+155,-0.00009924,1,-0.00003308,-76.43922609,6.416360e-13, 5.514 14.563 21.396 
3mer-0+53+136,0.00003334,1,0.00001111,-76.43921497,1.642392e-13, 8.595 14.714 21.396 
3mer-0+78+143,-0.00001523,1,-0.00000508,-76.43922005,1.727384e-13, 8.324 14.939 21.396 
3mer-0+145+156,0.00000026,1,0.00000009,-76.43921996,2.532156e-14,14.197 16.613 21.396 
3mer-0+70+97,0.00007036,1,0.00002345,-76.43919651,9.006605e-13, 6.194 11.562 21.428 
3mer-0+71+96,0.00008218,1,0.00002739,-76.43916911,7.501728e-13, 6.194 12.288 21.428 
3mer-0+57+101,-0.00009951,1,-0.00003317,-76.43920228,6.971762e-13, 6.746 11.562 21.428 
3mer-0+76+100,-0.00009504,1,-0.00003168,-76.43923396,5.806879e-13, 6.746 12.288 21.428 
3mer-0+36+117,0.00005382,1,0.00001794,-76.43921602,7.833230e-13, 7.492 10.013 21.428 
3mer-0+33+122,-0.00007010,1,-0.00002337,-76.43923939,5.257815e-13, 8.557 10.013 21.428 
3mer-0+121+130,-0.00000683,1,-0.00000228,-76.43924167,1.566615e-13, 8.843 14.507 21.428 
3mer-0+81+152,-0.00001549,1,-0.00000516,-76.43924683,2.362774e-13, 8.989 12.445 21.428 
3mer-0+75+165,-0.00001943,1,-0.00000648,-76.43925331,2.010361e-13,10.021 11.780 21.428 
3mer-0+109+154,-0.00001392,1,-0.00000464,-76.43925794,7.529119e-14,11.150 14.689 21.428 
3mer-0+125+151,0.00000814,1,0.00000271,-76.43925523,6.520525e-14,11.150 15.410 21.428 
3mer-0+110+158,0.00000026,1,0.00000009,-76.43925514,6.592846e-14,11.654 14.689 21.428 
3mer-0+156+164,0.00001759,1,0.00000586,-76.43924928,4.073435e-14,12.099 16.613 21.428 
3mer-0+83+89,0.00004253,1,0.00001418,-76.43923510,1.101131e-12, 4.956 13.512 21.428 
3mer-0+83+103,-0.00004568,1,-0.00001523,-76.43925033,1.101131e-12, 4.956 13.512 21.428 
3mer-0+91+93,-0.00000289,1,-0.00000096,-76.43925129,2.257211e-13, 7.992 14.212 21.428 
3mer-0+84+93,-0.00001549,1,-0.00000516,-76.43925646,2.257211e-13, 7.992 14.212 21.428 
3mer-0+124+140,0.00001208,1,0.00000403,-76.43925243,2.562584e-13, 7.505 14.507 21.428 
3mer-0+56+109,0.00008795,1,0.00002932,-76.43922311,4.409179e-13, 6.186 14.689 21.428 
3mer-0+51+110,-0.00007640,1,-0.00002547,-76.43924858,6.695047e-13, 5.382 14.689 21.428 
3mer-0+112+135,0.00000394,1,0.00000131,-76.43924727,1.378860e-13, 8.756 15.288 21.428 
3mer-0+133+135,-0.00001470,1,-0.00000490,-76.43925217,5.226337e-14,12.099 15.288 21.428 
3mer-0+73+125,-0.00005330,1,-0.00001777,-76.43926993,3.818530e-13, 6.186 15.410 21.428 
3mer-0+46+131,0.00004568,1,0.00001523,-76.43925471,5.798185e-13, 5.382 15.410 21.428 
3mer-0+100+159,0.00005251,1,0.00001750,-76.43923720,2.860124e-13, 6.746 15.560 21.428 
3mer-0+30+141,-0.00049281,1,-0.00016427,-76.43940147,4.699629e-12, 2.632 15.686 21.428 
3mer-0+124+150,-0.00002048,1,-0.00000683,-76.43940830,2.007660e-13, 7.505 15.736 21.428 
3mer-0+130+162,0.00003754,1,0.00001251,-76.43939578,1.227366e-13, 8.843 15.736 21.428 
3mer-0+29+144,0.00008139,1,0.00002713,-76.43936865,4.571859e-12, 2.632 15.831 21.428 
3mer-0+120+156,0.00000158,1,0.00000053,-76.43936813,1.074691e-13, 8.756 16.613 21.428 
3mer-0+86+101,0.00018484,1,0.00006161,-76.43930652,8.181216e-13, 6.746 10.840 21.668 
3mer-0+81+91,-0.00001654,1,-0.00000551,-76.43931203,3.251031e-13, 7.992 12.445 21.668 
3mer-0+82+122,0.00007456,1,0.00002485,-76.43928717,2.759708e-13, 8.557 12.275 21.668 
3mer-0+113+130,-0.00000893,1,-0.00000298,-76.43929015,1.793549e-13, 8.843 13.713 21.668 
3mer-0+106+158,0.00000683,1,0.00000228,-76.43928788,7.527602e-14,11.654 13.898 21.668 
3mer-0+36+164,-0.00005907,1,-0.00001969,-76.43930757,1.799139e-13,10.013 12.099 21.668 
3mer-0+73+76,0.00009347,1,0.00003116,-76.43927641,7.283147e-13, 6.186 12.288 21.668 
3mer-0+79+103,-0.00005198,1,-0.00001733,-76.43929374,3.087422e-13, 7.489 13.512 21.668 
3mer-0+69+131,-0.00003623,1,-0.00001208,-76.43930582,1.762062e-13, 7.916 15.410 21.668 
3mer-0+30+162,0.00080051,1,0.00026684,-76.43903898,4.502206e-12, 2.632 15.736 21.668 
3mer-0+67+144,-0.00000499,1,-0.00000166,-76.43904064,8.839629e-14, 9.698 15.831 21.668 
3mer-0+105+156,-0.00000079,1,-0.00000026,-76.43904090,5.394976e-14,10.895 16.613 21.668 
3mer-0+63+97,0.00003912,1,0.00001304,-76.43902786,8.121656e-13, 6.194 11.780 21.768 
3mer-0+81+96,-0.00004752,1,-0.00001584,-76.43904370,6.888716e-13, 6.194 12.445 21.768 
3mer-0+75+100,0.00009399,1,0.00003133,-76.43901237,6.286748e-13, 6.746 11.780 21.768 
3mer-0+74+101,-0.00003807,1,-0.00001269,-76.43902506,5.332363e-13, 6.746 12.445 21.768 
3mer-0+38+124,0.00003151,1,0.00001050,-76.43901456,7.206416e-13, 7.505 10.117 21.768 
3mer-0+93+111,-0.00000341,1,-0.00000114,-76.43901570,1.730890e-13, 8.595 14.212 21.768 
3mer-0+34+130,-0.00004568,1,-0.00001523,-76.43903093,4.405584e-13, 8.843 10.117 21.768 
3mer-0+71+152,-0.00001418,1,-0.00000473,-76.43903565,2.340701e-13, 8.989 12.288 21.768 
3mer-0+76+165,0.00001733,1,0.00000578,-76.43902988,1.689240e-13,10.021 12.288 21.768 
3mer-0+83+106,-0.00002494,1,-0.00000831,-76.43903819,9.650398e-13, 4.956 13.898 21.768 
3mer-0+83+114,0.00002022,1,0.00000674,-76.43903145,9.650398e-13, 4.956 13.898 21.768 
3mer-0+87+93,-0.00001602,1,-0.00000534,-76.43903679,1.730890e-13, 8.595 14.212 21.768 
3mer-0+62+110,0.00001890,1,0.00000630,-76.43903049,7.260518e-13, 5.156 14.689 21.768 
3mer-0+79+109,-0.00007719,1,-0.00002573,-76.43905622,2.369838e-13, 7.489 14.689 21.768 
3mer-0+122+136,-0.00002389,1,-0.00000796,-76.43906418,1.580346e-13, 8.557 14.714 21.768 
3mer-0+122+157,0.00001995,1,0.00000665,-76.43905753,1.580346e-13, 8.557 14.714 21.768 
3mer-0+35+135,-0.00034893,1,-0.00011631,-76.43917384,5.362453e-12, 2.544 15.288 21.768 
3mer-0+49+131,-0.00000420,1,-0.00000140,-76.43917524,2.052377e-13, 7.489 15.410 21.768 
3mer-0+50+125,0.00005225,1,0.00001742,-76.43915783,6.287906e-13, 5.156 15.410 21.768 
3mer-0+118+141,0.00000998,1,0.00000333,-76.43915450,6.113379e-14,11.016 15.686 21.768 
3mer-0+134+144,-0.00000420,1,-0.00000140,-76.43915590,7.009826e-14,10.429 15.831 21.768 
3mer-0+138+144,0.00000263,1,0.00000088,-76.43915502,7.009826e-14,10.429 15.831 21.768 
3mer-0+117+148,0.00000446,1,0.00000149,-76.43915354,1.880849e-13, 7.492 15.858 21.768 
3mer-0+24+156,-0.00010948,1,-0.00003649,-76.43919003,4.179525e-12, 2.544 16.613 21.768 
3mer-0+86+117,-0.00013233,1,-0.00004411,-76.43923414,5.881414e-13, 7.492 10.840 21.777 
3mer-0+76+84,0.00002415,1,0.00000805,-76.43922609,3.326262e-13, 7.992 12.288 21.777 
3mer-0+57+91,-0.00001838,1,-0.00000613,-76.43923221,3.993523e-13, 7.992 11.562 21.777 
3mer-0+52+122,-0.00004831,1,-0.00001610,-76.43924832,3.947718e-13, 8.557 10.840 21.777 
3mer-0+71+120,0.00004490,1,0.00001497,-76.43923335,2.529608e-13, 8.756 12.288 21.777 
3mer-0+54+152,0.00003965,1,0.00001322,-76.43922014,3.815725e-13, 8.989 10.437 21.777 
3mer-0+36+151,-0.00000420,1,-0.00000140,-76.43922154,2.264453e-13,10.013 11.150 21.777 
3mer-0+81+154,0.00001470,1,0.00000490,-76.43921664,1.179489e-13,11.150 12.445 21.777 
3mer-0+110+132,0.00000210,1,0.00000070,-76.43921594,6.868385e-14,11.312 14.689 21.777 
3mer-0+63+158,0.00001444,1,0.00000481,-76.43921112,1.217668e-13,11.654 11.780 21.777 
3mer-0+70+164,-0.00003072,1,-0.00001024,-76.43922136,1.151145e-13,11.562 12.099 21.777 
3mer-0+101+102,0.00000131,1,0.00000044,-76.43922092,5.505776e-13, 6.746 12.308 21.777 
3mer-0+97+147,0.00004883,1,0.00001628,-76.43920465,5.672508e-13, 6.194 13.272 21.777 
3mer-0+73+89,-0.00016068,1,-0.00005356,-76.43925821,5.396937e-13, 6.186 13.512 21.777 
3mer-0+46+103,-0.00007483,1,-0.00002494,-76.43928315,8.194892e-13, 5.382 13.512 21.777 
3mer-0+100+113,-0.00001917,1,-0.00000639,-76.43928954,3.980515e-13, 6.746 13.713 21.777 
3mer-0+56+121,0.00013416,1,0.00004472,-76.43924482,4.360783e-13, 6.186 14.507 21.777 
3mer-0+138+140,-0.00000158,1,-0.00000053,-76.43924534,9.099953e-14,10.429 14.507 21.777 
3mer-0+112+136,-0.00000919,1,-0.00000306,-76.43924841,1.473485e-13, 8.756 14.714 21.777 
3mer-0+98+131,-0.00001549,1,-0.00000516,-76.43925357,6.657884e-14,10.895 15.410 21.777 
3mer-0+105+125,0.00001680,1,0.00000560,-76.43924797,6.657884e-14,10.895 15.410 21.777 
3mer-0+30+159,-0.00050515,1,-0.00016838,-76.43941635,4.587053e-12, 2.632 15.560 21.777 
3mer-0+69+141,-0.00001181,1,-0.00000394,-76.43942029,1.645658e-13, 7.916 15.686 21.777 
3mer-0+51+162,0.00017460,1,0.00005820,-76.43936209,5.187671e-13, 5.382 15.736 21.777 
3mer-0+45+144,0.00000840,1,0.00000280,-76.43935929,1.600917e-13, 7.916 15.831 21.777 
3mer-0+54+117,0.00002862,1,0.00000954,-76.43934975,6.588174e-13, 7.492 10.437 21.778 
3mer-0+70+91,-0.00008349,1,-0.00002783,-76.43937758,3.992961e-13, 7.992 11.562 21.778 
3mer-0+71+84,-0.00002022,1,-0.00000674,-76.43938432,3.325793e-13, 7.992 12.288 21.778 
3mer-0+61+122,-0.00001549,1,-0.00000516,-76.43938948,4.422110e-13, 8.557 10.437 21.778 
3mer-0+57+112,0.00001864,1,0.00000621,-76.43938327,3.036629e-13, 8.756 11.562 21.778 
3mer-0+116+152,0.00000971,1,0.00000324,-76.43938003,1.706425e-13, 8.989 13.648 21.778 
3mer-0+86+165,0.00002757,1,0.00000919,-76.43937084,2.457632e-13,10.021 10.840 21.778 
3mer-0+36+154,-0.00003046,1,-0.00001015,-76.43938099,2.264135e-13,10.013 11.150 21.778 
3mer-0+75+151,0.00000840,1,0.00000280,-76.43937819,1.390398e-13,11.150 11.780 21.778 
3mer-0+125+142,-0.00000656,1,-0.00000219,-76.43938038,5.947465e-14,11.312 15.410 21.778 
3mer-0+33+158,0.00001943,1,0.00000648,-76.43937390,1.982581e-13,10.013 11.654 21.778 
3mer-0+76+133,0.00002520,1,0.00000840,-76.43936550,9.586703e-14,12.099 12.288 21.778 
3mer-0+157+164,0.00000000,1,0.00000000,-76.43936550,5.584211e-14,12.099 14.714 21.778 
3mer-0+97+102,-0.00000105,1,-0.00000035,-76.43936585,7.111741e-13, 6.194 12.308 21.778 
3mer-0+56+89,0.00010344,1,0.00003448,-76.43933137,5.396177e-13, 6.186 13.512 21.778 
3mer-0+51+103,0.00001286,1,0.00000429,-76.43932708,8.193738e-13, 5.382 13.512 21.778 
3mer-0+96+113,-0.00009583,1,-0.00003194,-76.43935903,5.141581e-13, 6.194 13.713 21.778 
3mer-0+100+137,-0.00000315,1,-0.00000105,-76.43936008,3.951005e-13, 6.746 13.747 21.778 
3mer-0+118+121,0.00000656,1,0.00000219,-76.43935789,7.719361e-14,11.016 14.507 21.778 
3mer-0+46+140,0.00006774,1,0.00002258,-76.43933531,6.620628e-13, 5.382 14.507 21.778 
3mer-0+98+110,-0.00000866,1,-0.00000289,-76.43933820,7.686641e-14,10.895 14.689 21.778 
3mer-0+105+109,0.00000394,1,0.00000131,-76.43933688,7.686641e-14,10.895 14.689 21.778 
3mer-0+101+161,0.00004595,1,0.00001532,-76.43932157,2.932004e-13, 6.746 15.184 21.778 
3mer-0+50+159,0.00003833,1,0.00001278,-76.43930879,6.099881e-13, 5.156 15.560 21.778 
3mer-0+48+141,0.00003361,1,0.00001120,-76.43929759,1.645427e-13, 7.916 15.686 21.778 
3mer-0+73+150,-0.00000473,1,-0.00000158,-76.43929916,3.415981e-13, 6.186 15.736 21.778 
3mer-0+134+162,0.00003702,1,0.00001234,-76.43928682,7.128368e-14,10.429 15.736 21.778 
3mer-0+65+144,-0.00002284,1,-0.00000761,-76.43929444,1.600692e-13, 7.916 15.831 21.778 
3mer-0+120+148,0.00000210,1,0.00000070,-76.43929374,1.176930e-13, 8.756 15.858 21.778 
3mer-0+39+120,0.00006012,1,0.00002004,-76.43927370,5.352497e-13, 8.756  9.561 21.801 
3mer-0+44+112,0.00004437,2,0.00002958,-76.43924412,6.441615e-13, 8.756  8.989 21.801 
3mer-0+54+138,-0.00003256,1,-0.00001085,-76.43925497,2.435291e-13,10.429 10.437 21.801 
3mer-0+52+118,0.00001444,1,0.00000481,-76.43925016,1.844207e-13,10.840 11.016 21.801 
3mer-0+58+151,-0.00002048,1,-0.00000683,-76.43925698,1.826895e-13,10.744 11.150 21.801 
3mer-0+63+142,-0.00000761,1,-0.00000254,-76.43925952,1.327164e-13,11.312 11.780 21.801 
3mer-0+75+132,0.00000289,1,0.00000096,-76.43925856,1.327164e-13,11.312 11.780 21.801 
3mer-0+80+158,-0.00002415,1,-0.00000805,-76.43926661,1.297085e-13,11.522 11.654 21.801 
3mer-0+89+160,-0.00000158,1,-0.00000053,-76.43926713,7.640921e-14,11.855 13.512 21.801 
3mer-0+103+153,-0.00000735,1,-0.00000245,-76.43926958,7.640921e-14,11.855 13.512 21.801 
3mer-0+57+126,0.00001444,1,0.00000481,-76.43926477,1.044959e-13,11.562 12.481 21.801 
3mer-0+71+119,-0.00000184,1,-0.00000061,-76.43926538,8.703607e-14,12.288 12.481 21.801 
3mer-0+50+147,0.00006039,1,0.00002013,-76.43924525,9.798689e-13, 5.156 13.272 21.801 
3mer-0+46+116,0.00012261,1,0.00004087,-76.43920438,7.925803e-13, 5.382 13.648 21.801 
3mer-0+62+137,-0.00002967,1,-0.00000989,-76.43921427,8.818204e-13, 5.156 13.747 21.801 
3mer-0+84+145,-0.00001707,1,-0.00000569,-76.43921996,2.149790e-13, 7.992 14.197 21.801 
3mer-0+41+121,0.00003781,1,0.00001260,-76.43920736,6.136726e-13, 5.514 14.507 21.801 
3mer-0+37+140,0.00000788,1,0.00000263,-76.43920473,6.136726e-13, 5.514 14.507 21.801 
3mer-0+48+136,-0.00001339,1,-0.00000446,-76.43920920,1.987348e-13, 7.916 14.714 21.801 
3mer-0+56+143,0.00003676,1,0.00001225,-76.43919695,3.979582e-13, 6.186 14.939 21.801 
3mer-0+66+159,-0.00001208,1,-0.00000403,-76.43920097,1.445128e-13, 8.324 15.560 21.801 
3mer-0+45+148,0.00000131,1,0.00000044,-76.43920053,1.587597e-13, 7.916 15.858 21.801 
3mer-0+108+111,-0.00006643,1,-0.00002214,-76.43922268,3.119491e-13, 8.595 11.654 21.813 
3mer-0+76+107,-0.00004595,1,-0.00001532,-76.43923799,1.489680e-13,10.429 12.288 21.813 
3mer-0+78+86,-0.00008795,1,-0.00002932,-76.43926731,4.267166e-13, 8.324 10.840 21.813 
3mer-0+73+90,0.00074512,1,0.00024837,-76.43901894,9.908872e-13, 6.186 11.016 21.813 
3mer-0+106+115,-0.00000998,1,-0.00000333,-76.43902226,8.426108e-14,11.150 13.898 21.813 
3mer-0+69+92,-0.00006774,1,-0.00002258,-76.43904484,4.132171e-13, 7.916 11.522 21.813 
3mer-0+113+129,-0.00002967,1,-0.00000989,-76.43905473,7.687298e-14,11.651 13.713 21.813 
3mer-0+27+164,0.00036048,2,0.00024032,-76.43881441,4.215083e-13, 7.489 12.099 21.813 
3mer-0+81+99,-0.00003544,1,-0.00001181,-76.43882622,9.185322e-14,12.099 12.445 21.813 
3mer-0+67+82,-0.00017355,1,-0.00005785,-76.43888407,1.858500e-13, 9.698 12.275 21.813 
3mer-0+101+163,-0.00016436,1,-0.00005479,-76.43893886,5.253063e-13, 6.746 12.481 21.813 
3mer-0+91+127,-0.00013994,1,-0.00004665,-76.43898551,2.508623e-13, 7.992 13.478 21.813 
3mer-0+103+146,-0.00000814,1,-0.00000271,-76.43898822,5.191566e-14,13.478 13.512 21.813 
3mer-0+131+149,0.00000158,1,0.00000053,-76.43898769,3.370221e-14,13.648 15.410 21.813 
3mer-0+105+155,-0.00002993,1,-0.00000998,-76.43899767,7.849220e-14,10.895 14.563 21.813 
3mer-0+156+161,0.00000394,1,0.00000131,-76.43899636,1.953456e-14,15.184 16.613 21.813 
3mer-0+31+162,-0.00012314,1,-0.00004105,-76.43903740,1.915686e-13, 7.489 15.736 21.813 
3mer-0+54+91,-0.00012996,1,-0.00004332,-76.43908072,5.400559e-13, 7.992 10.437 21.815 
3mer-0+86+91,0.00006590,1,0.00002197,-76.43905876,4.820523e-13, 7.992 10.840 21.815 
3mer-0+108+122,0.00000709,1,0.00000236,-76.43905639,3.160374e-13, 8.557 11.654 21.815 
3mer-0+54+112,0.00003649,1,0.00001216,-76.43904423,4.107101e-13, 8.756 10.437 21.815 
3mer-0+71+105,-0.00002547,1,-0.00000849,-76.43905272,1.306236e-13,10.895 12.288 21.815 
3mer-0+76+105,-0.00003571,1,-0.00001190,-76.43906462,1.306236e-13,10.895 12.288 21.815 
3mer-0+71+142,0.00001260,1,0.00000420,-76.43906042,1.167021e-13,11.312 12.288 21.815 
3mer-0+26+158,-0.00005829,2,-0.00003886,-76.43909928,3.160374e-13, 8.557 11.654 21.815 
3mer-0+39+158,0.00003912,1,0.00001304,-76.43908624,2.265617e-13, 9.561 11.654 21.815 
3mer-0+86+164,0.00011736,1,0.00003912,-76.43904712,1.389531e-13,10.840 12.099 21.815 
3mer-0+48+103,-0.00004201,1,-0.00001400,-76.43906112,2.561739e-13, 7.916 13.512 21.815 
3mer-0+69+103,-0.00000788,1,-0.00000263,-76.43906374,2.561739e-13, 7.916 13.512 21.815 
3mer-0+112+116,0.00001313,1,0.00000438,-76.43905937,1.836990e-13, 8.756 13.648 21.815 
3mer-0+56+113,-0.00019324,1,-0.00006441,-76.43912378,5.135447e-13, 6.186 13.713 21.815 
3mer-0+73+113,0.00020453,1,0.00006818,-76.43905561,5.135447e-13, 6.186 13.713 21.815 
3mer-0+56+137,0.00006039,1,0.00002013,-76.43903548,5.098093e-13, 6.186 13.747 21.815 
3mer-0+118+137,0.00000289,1,0.00000096,-76.43903451,9.025802e-14,11.016 13.747 21.815 
3mer-0+48+140,0.00003361,1,0.00001120,-76.43902331,2.069913e-13, 7.916 14.507 21.815 
3mer-0+126+140,0.00000289,1,0.00000096,-76.43902235,5.280437e-14,12.481 14.507 21.815 
3mer-0+69+162,0.00000184,1,0.00000061,-76.43902174,1.621676e-13, 7.916 15.736 21.815 
3mer-0+95+144,0.00000236,1,0.00000079,-76.43902095,5.699735e-14,11.150 15.831 21.815 
3mer-0+115+144,-0.00000709,1,-0.00000236,-76.43902331,5.699735e-14,11.150 15.831 21.815 
3mer-0+142+148,-0.00000079,1,-0.00000026,-76.43902357,5.430470e-14,11.312 15.858 21.815 
3mer-0+61+107,-0.00005540,1,-0.00001847,-76.43904204,2.428004e-13,10.429 10.437 21.823 
3mer-0+65+134,0.00001838,2,0.00001225,-76.43902979,5.565224e-13, 7.916 10.429 21.823 
3mer-0+65+90,0.00022501,1,0.00007500,-76.43895479,4.721565e-13, 7.916 11.016 21.823 
3mer-0+86+90,-0.00004490,1,-0.00001497,-76.43896975,1.838689e-13,10.840 11.016 21.823 
3mer-0+72+115,-0.00001759,1,-0.00000586,-76.43897562,1.821428e-13,10.744 11.150 21.823 
3mer-0+78+115,-0.00008874,2,-0.00005916,-76.43903478,3.916310e-13, 8.324 11.150 21.823 
3mer-0+85+108,-0.00000394,1,-0.00000131,-76.43903609,3.429303e-13, 8.324 11.654 21.823 
3mer-0+92+108,-0.00002179,1,-0.00000726,-76.43904335,1.293204e-13,11.522 11.654 21.823 
3mer-0+55+88,0.00027778,2,0.00018519,-76.43885817,1.938583e-13, 9.698 12.099 21.823 
3mer-0+47+99,-0.00005198,2,-0.00003466,-76.43889282,1.756775e-13,10.021 12.099 21.823 
3mer-0+55+133,-0.00014073,2,-0.00009382,-76.43898664,1.938583e-13, 9.698 12.099 21.823 
3mer-0+82+88,-0.00010082,1,-0.00003361,-76.43902025,9.557812e-14,12.099 12.275 21.823 
3mer-0+51+163,-0.00008927,1,-0.00002976,-76.43905000,1.033051e-12, 5.382 12.481 21.823 
3mer-0+23+163,0.00057971,1,0.00019324,-76.43885677,6.803396e-13, 6.186 12.481 21.823 
3mer-0+105+146,-0.00004700,1,-0.00001567,-76.43887243,9.889512e-14,10.895 13.478 21.823 
3mer-0+102+146,0.00000604,1,0.00000201,-76.43887042,6.859346e-14,12.308 13.478 21.823 
3mer-0+113+127,-0.00003203,1,-0.00001068,-76.43888110,4.959107e-14,13.478 13.713 21.823 
3mer-0+98+127,-0.00006222,1,-0.00002074,-76.43890184,9.889512e-14,10.895 13.478 21.823 
3mer-0+28+149,-0.00016672,1,-0.00005557,-76.43895741,7.902088e-13, 5.382 13.648 21.823 
3mer-0+70+149,0.00001286,1,0.00000429,-76.43895312,7.969258e-14,11.562 13.648 21.823 
3mer-0+61+157,0.00001024,1,0.00000341,-76.43894971,8.644489e-14,10.437 14.714 21.823 
3mer-0+74+161,0.00000788,1,0.00000263,-76.43894709,4.640608e-14,12.445 15.184 21.823 
3mer-0+31+161,-0.00008323,1,-0.00002774,-76.43897483,2.129544e-13, 7.489 15.184 21.823 
3mer-0+47+150,0.00000184,1,0.00000061,-76.43897422,7.984253e-14,10.021 15.736 21.823 
3mer-0+82+162,-0.00003597,1,-0.00001199,-76.43898621,4.343869e-14,12.275 15.736 21.823 
3mer-0+69+86,0.00007194,1,0.00002398,-76.43896223,4.796832e-13, 7.916 10.840 22.061 
3mer-0+82+105,-0.00005093,1,-0.00001698,-76.43897920,1.267029e-13,10.895 12.275 22.061 
3mer-0+76+115,-0.00000945,1,-0.00000315,-76.43898235,1.178426e-13,11.150 12.288 22.061 
3mer-0+73+108,0.00036547,1,0.00012182,-76.43886053,8.090198e-13, 6.186 11.654 22.061 
3mer-0+90+158,-0.00009242,1,-0.00003081,-76.43889134,1.432311e-13,11.016 11.654 22.061 
3mer-0+42+164,0.00012786,2,0.00008524,-76.43880610,3.352501e-13, 7.992 12.099 22.061 
3mer-0+99+103,-0.00001181,1,-0.00000394,-76.43881003,6.937963e-14,12.099 13.512 22.061 
3mer-0+67+113,-0.00007693,1,-0.00002564,-76.43883568,1.288668e-13, 9.698 13.713 22.061 
3mer-0+144+161,0.00000079,1,0.00000026,-76.43883541,2.182089e-14,15.184 15.831 22.061 
3mer-0+40+162,-0.00005960,1,-0.00001987,-76.43885528,1.523657e-13, 7.992 15.736 22.061 
3mer-0+61+105,-0.00005724,1,-0.00001908,-76.43887436,2.057084e-13,10.437 10.895 22.076 
3mer-0+54+98,-0.00005645,1,-0.00001882,-76.43889317,2.057084e-13,10.437 10.895 22.076 
3mer-0+89+95,0.00001076,1,0.00000359,-76.43888959,8.846445e-14,11.150 13.512 22.076 
3mer-0+42+154,0.00000709,2,0.00000473,-76.43888486,4.274701e-13, 7.992 11.150 22.076 
3mer-0+68+151,0.00003308,2,0.00002205,-76.43886281,3.250891e-13, 8.756 11.150 22.076 
3mer-0+52+142,0.00002153,1,0.00000718,-76.43885563,1.640455e-13,10.840 11.312 22.076 
3mer-0+116+132,0.00000210,1,0.00000070,-76.43885493,8.220158e-14,11.312 13.648 22.076 
3mer-0+40+158,-0.00004122,2,-0.00002748,-76.43888241,3.743127e-13, 7.992 11.654 22.076 
3mer-0+103+108,-0.00000420,1,-0.00000140,-76.43888381,7.746358e-14,11.654 13.512 22.076 
3mer-0+108+133,0.00002967,1,0.00000989,-76.43887392,1.078968e-13,11.654 12.099 22.076 
3mer-0+48+102,0.00000998,1,0.00000333,-76.43887060,3.270342e-13, 7.916 12.308 22.076 
3mer-0+126+147,0.00000630,1,0.00000210,-76.43886850,6.653483e-14,12.481 13.272 22.076 
3mer-0+65+113,0.00005750,1,0.00001917,-76.43884933,2.364362e-13, 7.916 13.713 22.076 
3mer-0+45+137,0.00001680,1,0.00000560,-76.43884373,2.347164e-13, 7.916 13.747 22.076 
3mer-0+94+140,0.00000079,1,0.00000026,-76.43884347,6.259140e-14,11.654 14.507 22.076 
3mer-0+69+161,-0.00000368,1,-0.00000123,-76.43884469,1.741808e-13, 7.916 15.184 22.076 
3mer-0+59+159,0.00000656,1,0.00000219,-76.43884250,1.195998e-13, 8.756 15.560 22.076 
3mer-0+115+150,-0.00001155,1,-0.00000385,-76.43884635,5.600128e-14,11.150 15.736 22.076 
3mer-0+68+112,0.00006616,1,0.00002205,-76.43882430,6.669826e-13, 8.756  8.756 22.123 
3mer-0+39+142,0.00001812,1,0.00000604,-76.43881826,2.375435e-13, 9.561 11.312 22.123 
3mer-0+77+158,-0.00001103,2,-0.00000735,-76.43882561,1.420245e-13,11.016 11.654 22.123 
3mer-0+113+160,-0.00000814,1,-0.00000271,-76.43882833,6.994199e-14,11.855 13.713 22.123 
3mer-0+54+126,-0.00000158,1,-0.00000053,-76.43882885,1.359386e-13,10.437 12.481 22.123 
3mer-0+48+116,0.00004017,1,0.00001339,-76.43881546,2.383397e-13, 7.916 13.648 22.123 
3mer-0+41+137,0.00000499,1,0.00000166,-76.43881380,6.901467e-13, 5.514 13.747 22.123 
3mer-0+105+145,-0.00001155,1,-0.00000385,-76.43881765,8.121248e-14,10.895 14.197 22.123 
3mer-0+59+140,0.00000210,1,0.00000070,-76.43881695,1.466553e-13, 8.756 14.507 22.123 
3mer-0+95+148,0.00000026,1,0.00000009,-76.43881686,5.437350e-14,11.150 15.858 22.123 
3mer-0+57+97,0.00006774,1,0.00002258,-76.43879428,8.132589e-13, 6.194 11.562 22.169 
3mer-0+71+100,-0.00000053,1,-0.00000018,-76.43879446,5.243370e-13, 6.746 12.288 22.169 
3mer-0+75+117,0.00004385,1,0.00001462,-76.43877984,4.343556e-13, 7.492 11.780 22.169 
3mer-0+89+124,0.00000184,1,0.00000061,-76.43877923,2.863708e-13, 7.505 13.512 22.169 
3mer-0+63+122,-0.00003413,1,-0.00001138,-76.43879061,2.915479e-13, 8.557 11.780 22.169 
